"","quality_grade","observed_on","captive","location"
"10286","research","2018-07-19",FALSE,"42.2984902701,-83.6619727035"
"10287","research","2018-07-19",FALSE,"26.1306944444,-97.1695555556"
"10288","research","2018-07-19",FALSE,"41.4779604362,-73.2314456754"
"10289","research","2018-07-19",FALSE,"41.4701500303,-73.2591012307"
"10290","research","2018-07-17",FALSE,"41.65875,-83.6194616667"
"10291","research","2018-07-18",FALSE,"40.4275016785,-79.9013900757"
"10292","research","2018-07-10",FALSE,"39.9534349137,-75.387735266"
"10293","research","2018-07-18",FALSE,"44.482304,-77.297387"
"10294","research","2018-07-18",FALSE,"42.6230916667,-80.4630583333"
"10295","research","2018-07-18",FALSE,"39.4865036011,-77.8048706055"
"10296","research","2018-07-17",FALSE,"40.2028634745,-77.1946348149"
"10297","research","2018-07-18",FALSE,"44.903175,-85.9756916667"
"10298","research","2018-07-18",FALSE,"42.6235559512,-80.4625473448"
"10299","research","2018-07-06",FALSE,"45.1816658516,-87.7731485959"
"10300","research","2018-07-06",FALSE,"45.1973026584,-87.7160654363"
"10301","research","2018-07-18",FALSE,"43.8563255409,-80.786485765"
"10302","research","2018-07-18",FALSE,"42.9623471595,-85.4310571454"
"10303","research","2018-07-14",FALSE,"42.275608,-81.8711"
"10304","research","2018-07-18",FALSE,"42.6226796,-80.46341352"
"10305","research","2018-07-18",FALSE,"44.5319595337,-86.2265548706"
"10306","research","2018-07-18",FALSE,"44.5313491821,-86.228302002"
"10307","research","2018-07-14",FALSE,"40.73453299,-73.93943607"
"10308","research","2018-07-14",FALSE,"40.73452358,-73.93944458"
"10309","research","2018-07-18",FALSE,"41.2632966667,-81.4273533333"
"10310","research","2018-07-18",FALSE,"41.2632546576,-81.4272126779"
"10311","research","2018-07-14",FALSE,"45.0428771973,-78.9613647461"
"10312","research","2018-07-18",FALSE,"39.870134024,-82.7410699335"
"10313","research","2018-07-18",FALSE,"42.2887577057,-82.7134211406"
"10314","research","2018-07-18",FALSE,"41.6890867241,-83.6002577563"
"10315","research","2018-07-17",FALSE,"44.1512361667,-73.0179583333"
"10316","research","2018-07-18",FALSE,"41.2159778047,-82.1756631731"
"10317","research","2018-07-18",FALSE,"42.6227475889,-80.4633903411"
"10318","research","2018-07-18",FALSE,"41.796385792,-87.5655563083"
"10319","research","2018-07-18",FALSE,"44.0168217437,-73.1779852215"
"10320","research","2018-07-18",FALSE,"44.0168217437,-73.1779852215"
"10321","research","2018-07-12",FALSE,"40.8049278259,-81.4622573853"
"10322","research","2018-07-18",FALSE,"43.2556522349,-81.8318422368"
"10323","research","2018-07-18",FALSE,"42.242013719,-89.3781633676"
"10324","research","2018-07-18",FALSE,"45.8628233895,-84.6102088597"
"10325","research","2018-07-18",FALSE,"47.3795883333,-91.1968216667"
"10326","research","2018-07-18",FALSE,"47.3795883333,-91.1968216667"
"10327","research","2018-07-18",FALSE,"43.95386296,-79.42775711"
"10328","research","2018-07-18",FALSE,"44.7084222129,-93.3942637593"
"10329","research","2018-07-18",FALSE,"45.1822250302,-93.0855868873"
"10330","research","2018-07-18",FALSE,"40.1554652397,-83.0340991729"
"10331","research","2018-07-18",FALSE,"41.2242799898,-81.2290491741"
"10332","research","2018-07-18",FALSE,"42.8708689381,-85.2564782371"
"10333","research","2018-07-18",FALSE,"45.8155371761,-74.2204668001"
"10334","research","2018-07-14",FALSE,"45.3933266807,-75.8037104475"
"10335","research","2018-07-18",FALSE,"43.3128298642,-81.7662924107"
"10336","research","2018-07-18",FALSE,"39.6405606112,-84.4557450526"
"10337","research","2018-07-07",FALSE,"38.96071,-77.05406"
"10338","research","2018-07-14",FALSE,"42.4957198,-75.8259771"
"10339","research","2018-07-17",FALSE,"44.1512361667,-73.0179583333"
"10340","research","2018-07-17",FALSE,"33.208625,-116.942305"
"10341","research","2018-07-17",FALSE,"41.001976514,-81.9818864602"
"10342","research","2018-07-16",FALSE,"41.2971544664,-82.1373828899"
"10343","research","2018-07-17",FALSE,"46.5769935428,-94.3137866794"
"10344","research","2018-07-17",FALSE,"44.9671050953,-93.3870275785"
"10345","research","2018-07-17",FALSE,"41.114125927,-82.2965042666"
"10346","research","2018-07-17",FALSE,"40.4507916667,-76.1042778333"
"10347","research","2018-07-14",FALSE,"40.6722808443,-81.6306508914"
"10348","research","2018-07-17",FALSE,"45.3794735152,-79.2214755116"
"10349","research","2018-07-17",FALSE,"44.2781532833,-80.6503857"
"10350","research","2018-07-16",FALSE,"38.7815216667,-77.8015583333"
"10351","research","2018-07-16",FALSE,"43.0793073091,-88.1026854277"
"10352","research","2018-07-17",FALSE,"47.3115412437,-91.2660245695"
"10353","research","2018-07-16",FALSE,"41.27950866,-82.15772846"
"10354","research","2018-07-17",FALSE,"35.8219457791,-98.4359362722"
"10355","research","2018-07-15",FALSE,"45.42258041,-93.19901829"
"10356","research","2007-07-28",FALSE,"42.594198,-74.090342"
"10357","research","2018-07-16",FALSE,"41.9065038456,-88.0588619283"
"10358","research","2018-07-16",FALSE,"39.9161071777,-84.1483840942"
"10359","research","2018-07-16",FALSE,"38.155041842,-85.0055940914"
"10360","research","2018-07-14",FALSE,"45.357455,-80.196305"
"10361","research","2018-07-16",FALSE,"49.9895558566,-98.2617857686"
"10362","research","2018-07-07",FALSE,"47.0387763347,-92.1903553041"
"10363","research","2018-07-14",FALSE,"48.4775980639,-81.323170272"
"10364","research","2018-07-14",FALSE,"48.4763748288,-81.3259294483"
"10365","research","2018-07-16",FALSE,"40.0260195,-83.012725"
"10366","research","2018-07-14",FALSE,"42.313296,-81.852156"
"10367","research","2018-07-08",FALSE,"43.125295,-88.916576"
"10368","research","2018-07-14",FALSE,"45.1924705505,-81.5801010132"
"10369","research","2018-07-16",FALSE,"43.2842093598,-70.9283453369"
"10370","research","2018-07-16",FALSE,"42.39382952,-76.37336458"
"10371","research","2018-07-16",FALSE,"44.041325,-79.9442583333"
"10372","research","2018-07-16",FALSE,"40.1565638333,-84.3882616667"
"10373","research","2018-07-15",FALSE,"40.0260195,-83.0126722167"
"10374","research","2018-07-10",FALSE,"41.7832522,-87.578253"
"10375","research","2018-07-16",FALSE,"44.5283705844,-93.9056896554"
"10376","research","2018-07-11",FALSE,"43.6959611111,-72.323975"
"10377","research","2018-07-16",FALSE,"46.7209116667,-94.4165916667"
"10378","research","2018-07-16",FALSE,"46.7207372,-94.4153994"
"10379","research","2018-07-15",FALSE,"45.3436583333,-80.19162"
"10380","research","2018-07-16",FALSE,"43.0891,-89.4284133333"
"10381","research","2018-07-16",FALSE,"44.0412833333,-79.9442133333"
"10382","research","2018-07-16",FALSE,"44.0412638333,-79.9441966667"
"10383","research","2018-07-15",FALSE,"42.9901859824,-73.6132743907"
"10384","research","2018-07-16",FALSE,"40.04386018,-95.93561721"
"10385","research","2018-07-12",FALSE,"41.4651612364,-73.2578149011"
"10386","research","2018-07-16",FALSE,"44.4645716667,-76.6881633333"
"10387","research","2018-07-16",FALSE,"44.0417555,-79.9436866667"
"10388","research","2018-07-16",FALSE,"44.0417528333,-79.94368"
"10389","research","2018-07-16",FALSE,"44.0422638333,-79.9424583333"
"10390","research","2018-07-16",FALSE,"44.0422638333,-79.942445"
"10391","research","2018-07-16",FALSE,"44.0422861667,-79.9424216667"
"10392","research","2018-07-16",FALSE,"44.0168240029,-73.1779902033"
"10393","research","2018-07-16",FALSE,"44.0168240029,-73.1779902033"
"10394","research","2018-07-16",FALSE,"44.0168240029,-73.1779902033"
"10395","research","2018-07-16",FALSE,"44.0168240029,-73.1779902033"
"10396","research","2018-07-15",FALSE,"42.257698775,-83.0467729199"
"10397","research","2018-07-15",FALSE,"45.467055,-85.076675"
"10398","research","2018-07-14",FALSE,"42.3453342125,-83.2157819941"
"10399","research","2018-07-14",FALSE,"46.0903001464,-78.8799707964"
"10400","research","2018-07-12",FALSE,"35.736491,-78.698003"
"10401","research","2018-07-15",FALSE,"46.3370966667,-95.6674883333"
"10402","research","2018-07-12",FALSE,"42.203868866,-76.7800216675"
"10403","research","2018-07-14",FALSE,"40.734783,-73.939432"
"10404","research","2018-07-12",FALSE,"42.1911659241,-76.7816619873"
"10405","research","2018-07-15",FALSE,"40.335648,-75.926875"
"10406","research","2018-07-15",FALSE,"40.335648,-75.926875"
"10407","research","2018-07-15",FALSE,"44.84829269,-93.33911387"
"10408","research","2018-07-15",FALSE,"40.795805,-72.6397333333"
"10409","research","2018-07-15",FALSE,"43.0887,-89.429795"
"10410","research","2018-07-15",FALSE,"43.6945475405,-80.2481177543"
"10411","research","2018-07-15",FALSE,"43.6192133333,-72.5057"
"10412","research","2018-07-15",FALSE,"43.1326981355,-77.9825244472"
"10413","research","2018-07-15",FALSE,"42.8802272,-73.8147256"
"10414","research","2018-07-15",FALSE,"43.1926387014,-90.5550373561"
"10415","research","2018-07-15",FALSE,"43.1739667382,-96.1176087326"
"10416","research","2018-07-15",FALSE,"26.1306833333,-97.1694861111"
"10417","research","2018-07-15",FALSE,"26.1307055556,-97.1695638889"
"10418","research","2018-07-15",FALSE,"44.333345,-79.327125"
"10419","research","2018-07-15",FALSE,"33.2945966667,-117.2649833333"
"10420","research","2018-07-15",FALSE,"42.5374846487,-84.5173673798"
"10421","research","2018-07-14",FALSE,"40.7347221375,-73.9388885498"
"10422","research","2018-07-15",FALSE,"41.197449026,-78.5129677059"
"10423","research","2018-07-15",FALSE,"44.7070452398,-80.009874562"
"10424","research","2018-07-15",FALSE,"45.9956858167,-77.4426324852"
"10425","research","2018-07-15",FALSE,"45.9977010777,-77.4390529934"
"10426","research","2018-07-15",FALSE,"46.0065129,-77.4316083"
"10427","research","2018-07-15",FALSE,"41.8556999372,-76.6447948418"
"10428","research","2018-07-10",FALSE,"43.2098533333,-88.281205"
"10429","research","2018-07-14",FALSE,"40.69488,-94.0932695"
"10430","research","2018-07-14",FALSE,"44.3223333333,-79.345"
"10431","research","2018-07-08",FALSE,"41.4349783333,-71.6791616667"
"10432","research","2018-07-14",FALSE,"44.3305166667,-79.3262333333"
"10433","research","2018-07-14",FALSE,"46.3347206116,-79.5094451904"
"10434","research","2018-07-14",FALSE,"45.55016176,-78.63992742"
"10435","research","2018-07-14",FALSE,"42.7081202383,-77.4554279765"
"10436","research","2018-07-14",FALSE,"41.3216769364,-85.7659951672"
"10437","research","2018-07-13",FALSE,"45.359509419,-75.2022744762"
"10438","research","2018-07-14",FALSE,"39.128769273,-77.7313316335"
"10439","research","2018-07-11",FALSE,"40.0828467444,-111.6022169041"
"10440","research","2018-07-14",FALSE,"42.432202182,-79.328620601"
"10441","research","2018-07-14",FALSE,"45.3586083333,-93.7529216667"
"10442","research","2018-07-14",FALSE,"40.0720184471,-82.8783516249"
"10443","research","2018-07-11",FALSE,"38.0522432674,-76.6451191362"
"10444","research","2018-07-10",FALSE,"38.0722064006,-76.6471958902"
"10445","research","2018-07-14",FALSE,"40.7346044993,-73.9395006281"
"10446","research","2018-07-14",FALSE,"40.7346042898,-73.9394934197"
"10447","research","2018-07-14",FALSE,"40.7346410444,-73.939449247"
"10448","research","2018-07-14",FALSE,"40.7346214308,-73.9395505843"
"10449","research","2018-07-14",FALSE,"40.7345418865,-73.9394079243"
"10450","research","2018-07-14",FALSE,"45.4109723103,-73.9301525233"
"10451","research","2018-07-14",FALSE,"40.7345726481,-73.9394526836"
"10452","research","2018-07-14",FALSE,"40.7346653939,-73.9394597244"
"10453","research","2018-07-14",FALSE,"42.7142616667,-73.8522116667"
"10454","research","2018-07-08",FALSE,"44.0582307837,-78.4102941739"
"10455","research","2018-07-14",FALSE,"41.8862075806,-72.8212280273"
"10456","research","2018-07-14",FALSE,"42.82270906,-73.73528342"
"10457","research","2018-07-14",FALSE,"39.6280233333,-84.0805783333"
"10458","research","2018-07-14",FALSE,"40.9389868565,-76.9938444347"
"10459","research","2018-07-14",FALSE,"45.3445850976,-80.188035056"
"10460","research","2018-07-14",FALSE,"49.895823595,-97.0857208485"
"10461","research","2018-07-14",FALSE,"47.3854166667,-91.24412"
"10462","research","2018-07-13",FALSE,"41.9130990763,-88.191862863"
"10463","research","2018-07-14",FALSE,"45.1279595169,-78.986994708"
"10464","research","2018-07-14",FALSE,"41.4410582,-83.89295"
"10465","research","2018-07-12",FALSE,"42.6165443316,-80.4586377933"
"10466","research","2018-07-13",FALSE,"43.132393,-72.529541"
"10467","research","2018-07-13",FALSE,"47.0353966644,-92.1874008221"
"10468","research","2018-07-12",FALSE,"40.0557326598,-75.2523347363"
"10469","research","2018-07-13",FALSE,"40.7795533333,-81.8956216667"
"10470","research","2018-07-06",FALSE,"44.1019439697,-84.111114502"
"10471","research","2018-07-13",FALSE,"45.1255445,-81.54238"
"10472","research","2018-07-13",FALSE,"40.485452,-112.13892"
"10473","research","2018-07-13",FALSE,"48.5299609457,-88.9339869198"
"10474","research","2018-07-13",FALSE,"40.0329583333,-82.9831783333"
"10475","research","2018-07-13",FALSE,"43.0883313613,-89.4172013075"
"10476","research","2018-07-13",FALSE,"43.088320971,-89.4172903843"
"10477","research","2018-07-13",FALSE,"38.6796634051,-77.2185149857"
"10478","research","2018-07-13",FALSE,"41.9158371957,-80.1528163534"
"10479","research","2018-07-13",FALSE,"39.7496708458,-82.4948101854"
"10480","research","2018-07-13",FALSE,"45.1925456495,-81.5802078843"
"10481","research","2018-07-13",FALSE,"43.1899986267,-78.8848953247"
"10482","research","2018-07-13",FALSE,"42.4299223863,-99.7448037025"
"10483","research","2018-07-13",FALSE,"43.2556132619,-81.8317408612"
"10484","research","2018-07-13",FALSE,"45.45602,-76.6071033333"
"10485","research","2018-07-12",FALSE,"46.7446583333,-92.83197"
"10486","research","2018-07-12",FALSE,"41.8707046509,-71.948135376"
"10487","research","2018-07-13",FALSE,"39.40659687,-84.30380234"
"10488","research","2018-07-11",FALSE,"44.8018249928,-79.1518354698"
"10489","research","2018-07-12",FALSE,"32.7323276014,-117.1493089057"
"10490","research","2018-07-13",FALSE,"36.0470298948,-94.2204402473"
"10491","research","2018-07-11",FALSE,"43.2506616667,-81.8269966667"
"10492","research","2018-07-12",FALSE,NA
"10493","research","2018-07-13",FALSE,"37.1508492,-76.4327467"
"10494","research","2018-07-12",FALSE,"45.3920217072,-79.2145996893"
"10495","research","2018-07-11",FALSE,"41.3613466667,-83.6680366667"
"10496","research","2018-07-12",FALSE,NA
"10497","research","2018-07-11",FALSE,"42.8045666134,-85.4507657996"
"10498","research","2018-07-12",FALSE,"43.1165775145,-91.2015732285"
"10499","research","2018-07-12",FALSE,"40.8033833333,-81.94867"
"10500","research","2018-07-12",FALSE,"45.9700012207,-81.4899978638"
"10501","research","2018-07-12",FALSE,"44.504810446,-73.0402683467"
"10502","research","2018-07-12",FALSE,"41.1039583333,-81.5441366667"
"10503","research","2018-07-12",FALSE,"43.8233528137,-73.0684051514"
"10504","research","2018-07-12",FALSE,"43.4180195536,-80.8453000782"
"10505","research","2018-07-12",FALSE,"43.9752832521,-78.9453369007"
"10506","research","2018-07-11",FALSE,"41.9005777102,-88.0895196035"
"10507","research","2018-07-10",FALSE,"42.1250221667,-80.1479333333"
"10508","research","2018-07-12",FALSE,"44.423576938,-84.6749421303"
"10509","research","2018-07-12",FALSE,"40.8889192878,-81.8245393923"
"10510","research","2018-07-12",FALSE,"44.9398055447,-93.6813069894"
"10511","research","2018-07-09",FALSE,"43.8152770996,-79.1677780151"
"10512","research","2018-07-12",FALSE,"41.4090992576,-73.2902643408"
"10513","research","2018-07-11",FALSE,"44.705758,-73.1461098"
"10514","research","2018-07-12",FALSE,"40.02466038,-83.07451479"
"10515","research","2018-07-12",FALSE,"29.462890802,-98.4733728693"
"10516","research","2018-07-11",FALSE,"44.8638213573,-93.1480858513"
"10517","research","2018-07-12",FALSE,"43.2649627827,-80.2099195127"
"10518","research","2018-07-12",FALSE,"41.5605269792,-81.1459071749"
"10519","research","2018-07-12",FALSE,"45.39367,-79.0035083333"
"10520","research","2018-07-12",FALSE,"38.9073768776,-77.4650273998"
"10521","research","2018-07-11",FALSE,"44.2924612745,-72.7438125603"
"10522","research","2018-07-11",FALSE,"38.6688577427,-77.1883755535"
"10523","research","2018-07-07",FALSE,"41.9502633333,-87.7236333333"
"10524","research","2018-07-07",FALSE,"41.9503033333,-87.7229916667"
"10525","research","2018-07-11",FALSE,"33.2948883333,-117.2649533333"
"10526","research","2018-07-10",FALSE,"40.86388,-73.878418"
"10527","research","2018-07-11",FALSE,"43.0917567716,-89.3341803922"
"10528","research","2018-07-11",FALSE,"42.5104783333,-83.1948783333"
"10529","research","2018-07-11",FALSE,"41.6086366667,-72.2347333333"
"10530","research","2018-07-11",FALSE,"41.4194545101,-82.6087202575"
"10531","research","2018-07-11",FALSE,"44.7474740747,-73.3143122395"
"10532","research","2018-07-11",FALSE,"39.9484133333,-82.93138"
"10533","research","2018-07-11",FALSE,"43.7341622229,-79.3032696471"
"10534","research","2018-07-11",FALSE,"39.1928909971,-84.2017853624"
"10535","research","2018-07-10",FALSE,"44.28221,-87.662038"
"10536","research","2018-07-11",FALSE,"39.9484583333,-82.9313666667"
"10537","research","2018-07-11",FALSE,"45.0900396074,-75.4862849146"
"10538","research","2018-07-05",FALSE,"41.5602630195,-81.418068409"
"10539","research","2018-07-11",FALSE,"45.4561830556,-76.60716"
"10540","research","2018-07-11",FALSE,"36.49721,-91.528779"
"10541","research","2018-07-11",FALSE,"44.8010265268,-85.1699210051"
"10542","research","2018-07-11",FALSE,"44.8664128577,-92.7614726499"
"10543","research","2018-07-04",FALSE,"41.4566349719,-81.631171139"
"10544","research","2018-07-11",FALSE,"43.044382049,-81.272255338"
"10545","research","2018-07-11",FALSE,"41.450845,-81.3088216667"
"10546","research","2018-07-11",FALSE,"41.1339449,-81.4845585"
"10547","research","2018-07-10",FALSE,"44.4989733087,-80.2415405586"
"10548","research","2018-07-11",FALSE,"41.947969,-87.786171"
"10549","research","2018-07-06",FALSE,"36.1365695,-94.1204695"
