Index,IM,Source,Site,Exclosure,Species,Plant,Position,Aspect,Elevation_(m),Diameter1_(mm),Diameter2_(mm),Stem_area_cm2,1st_year?,Leaf_ID,Leaf_Length,Leaf_Area_petiole,Leaf_Area_no.petiole,Internal_area_correction,True_area,Leaf_Area_corrected,Leaf_Area_corrected_final,Area_no_spines
3194,Island,Santa_Cruz,Santa_Cruz,No,Heteromeles_arbutifolia,28,Upper,ESE,180,88,0,6.08,0,7,5.427,7.837,7.645,0,7.645,7.692,7.692,7.852
3195,Island,Santa_Cruz,Santa_Cruz,No,Heteromeles_arbutifolia,28,Upper,ESE,180,88,0,6.08,0,8,6.079,9.251,8.924,0,8.924,8.924,8.924,9.131
3196,Island,Santa_Cruz,Santa_Cruz,No,Heteromeles_arbutifolia,28,Upper,ESE,180,88,0,6.08,0,9,4.956,5.96,5.76,0,5.76,5.76,5.76,5.884
3197,Island,Santa_Cruz,Santa_Cruz,No,Heteromeles_arbutifolia,28,Upper,ESE,180,88,0,6.08,0,10,5.999,9.221,8.932,0,8.932,8.932,8.932,9.13
3198,Island,Santa_Cruz,Santa_Cruz,No,Heteromeles_arbutifolia,28,Upper,ESE,180,88,0,6.08,0,11,5.748,9.215,8.839,0,8.839,9.118,9.118,9.244
3199,Island,Santa_Cruz,Santa_Cruz,No,Heteromeles_arbutifolia,28,Upper,ESE,180,88,0,6.08,0,12,4.089,5.959,5.681,0,5.681,5.71,5.71,5.871
3200,Island,Santa_Cruz,Santa_Cruz,No,Heteromeles_arbutifolia,28,Upper,ESE,180,88,0,6.08,0,13,5.647,8.544,8.133,0,8.133,8.133,8.133,8.303
3201,Island,Santa_Cruz,Santa_Cruz,No,Heteromeles_arbutifolia,28,Upper,ESE,180,88,0,6.08,0,14,5.23,8.415,8.11,0,8.11,8.11,8.11,8.335
3202,Island,Santa_Cruz,Santa_Cruz,No,Heteromeles_arbutifolia,28,Upper,ESE,180,88,0,6.08,0,15,5.905,9.982,9.674,0,9.674,9.674,9.674,9.904
3203,Island,Santa_Cruz,Santa_Cruz,No,Heteromeles_arbutifolia,28,Upper,ESE,180,88,0,6.08,0,16,6.782,12.986,12.685,0,12.685,12.685,12.685,12.967
3204,Island,Santa_Cruz,Santa_Cruz,No,Heteromeles_arbutifolia,28,Upper,ESE,180,88,0,6.08,0,17,3.111,3.836,3.609,0,3.609,3.827,3.827,3.886
3205,Island,Santa_Cruz,Santa_Cruz,No,Heteromeles_arbutifolia,28,Upper,ESE,180,88,0,6.08,0,18,2.263,1.943,1.807,0,1.807,1.847,1.847,1.887
3206,Island,Santa_Cruz,Santa_Cruz,No,Heteromeles_arbutifolia,28,Upper,ESE,180,88,0,6.08,0,19,2.6,2.849,2.748,0,2.748,2.806,2.806,2.866
3207,Island,Santa_Cruz,Santa_Cruz,No,Heteromeles_arbutifolia,28,Upper,ESE,180,88,0,6.08,0,20,4.019,5.619,5.448,0,5.448,5.463,5.463,5.565
3208,Island,Santa_Cruz,Santa_Cruz,No,Heteromeles_arbutifolia,28,Upper,ESE,180,88,0,6.08,0,21,2.704,2.147,1.989,0,1.989,1.989,1.989,2.041
3209,Island,Santa_Cruz,Santa_Cruz,No,Heteromeles_arbutifolia,28,Upper,ESE,180,88,0,6.08,0,22,5.738,8.053,7.776,0,7.776,7.776,7.776,7.98
3210,Island,Santa_Cruz,Santa_Cruz,No,Heteromeles_arbutifolia,29,Lower,SE,159,34,0,0.91,0,1,7.75,14.872,14.619,0,14.619,14.619,14.619,15.375
3211,Island,Santa_Cruz,Santa_Cruz,No,Heteromeles_arbutifolia,29,Lower,SE,159,34,0,0.91,0,2,6.261,10.409,10.173,0,10.173,10.173,10.173,10.631
3212,Island,Santa_Cruz,Santa_Cruz,No,Heteromeles_arbutifolia,29,Lower,SE,159,34,0,0.91,0,3,8.709,19.66,19.344,0,19.344,19.344,19.344,20.224
3213,Island,Santa_Cruz,Santa_Cruz,No,Heteromeles_arbutifolia,29,Lower,SE,159,34,0,0.91,0,4,7.577,16.461,16.237,0,16.237,16.237,16.237,16.969
3214,Island,Santa_Cruz,Santa_Cruz,No,Heteromeles_arbutifolia,29,Lower,SE,159,34,0,0.91,0,5,7.468,16.284,16.03,0,16.03,16.03,16.03,16.692
3215,Island,Santa_Cruz,Santa_Cruz,No,Heteromeles_arbutifolia,29,Lower,SE,159,34,0,0.91,0,6,8.619,19.736,19.424,0,19.424,19.424,19.424,20.364
3216,Island,Santa_Cruz,Santa_Cruz,No,Heteromeles_arbutifolia,29,Upper,SE,159,34,0,0.91,0,1,7.498,14.706,14.333,0,14.333,14.347,14.347,14.821
3217,Island,Santa_Cruz,Santa_Cruz,No,Heteromeles_arbutifolia,29,Upper,SE,159,34,0,0.91,0,2,8.049,17.414,17.032,0,17.032,17.032,17.032,17.654
3218,Island,Santa_Cruz,Santa_Cruz,No,Heteromeles_arbutifolia,29,Upper,SE,159,34,0,0.91,0,3,6.865,12.566,12.213,0,12.213,12.213,12.213,12.605
3219,Island,Santa_Cruz,Santa_Cruz,No,Heteromeles_arbutifolia,29,Upper,SE,159,34,0,0.91,0,4,7.159,13.437,13.092,0,13.092,13.092,13.092,13.445
3220,Island,Santa_Cruz,Santa_Cruz,No,Heteromeles_arbutifolia,29,Upper,SE,159,34,0,0.91,0,5,6.875,13.475,13.152,0,13.152,13.691,13.691,14.069
3221,Island,Santa_Cruz,Santa_Cruz,No,Heteromeles_arbutifolia,29,Upper,SE,159,34,0,0.91,0,6,4.116,4.316,4.09,0,4.09,4.09,4.09,4.15
3222,Island,Santa_Cruz,Santa_Cruz,No,Heteromeles_arbutifolia,29,Upper,SE,159,34,0,0.91,0,7,9.322,21.56,21.106,0,21.106,21.106,21.106,21.914
3223,Island,Santa_Cruz,Santa_Cruz,No,Heteromeles_arbutifolia,29,Upper,SE,159,34,0,0.91,0,8,9.594,24.909,24.451,0,24.451,24.451,24.451,25.151
3224,Island,Santa_Cruz,Santa_Cruz,No,Heteromeles_arbutifolia,29,Upper,SE,159,34,0,0.91,0,9,9.436,24.818,24.34,0,24.34,24.34,24.34,25.375
3225,Island,Santa_Cruz,Santa_Cruz,No,Heteromeles_arbutifolia,30,Lower,NA,91,44,0,1.52,0,1,7.029,18.066,17.583,0,17.583,17.583,17.583,17.776
3226,Island,Santa_Cruz,Santa_Cruz,No,Heteromeles_arbutifolia,30,Lower,NA,91,44,0,1.52,0,2,6.876,15.884,15.492,0,15.492,15.492,15.492,15.598
3227,Island,Santa_Cruz,Santa_Cruz,No,Heteromeles_arbutifolia,30,Lower,NA,91,44,0,1.52,0,3,5.878,9.593,9.327,0,9.327,9.327,9.327,9.4
3228,Island,Santa_Cruz,Santa_Cruz,No,Heteromeles_arbutifolia,30,Lower,NA,91,44,0,1.52,0,4,5.371,8.769,8.526,0,8.526,8.926,8.926,8.991
3229,Island,Santa_Cruz,Santa_Cruz,No,Heteromeles_arbutifolia,30,Lower,NA,91,44,0,1.52,0,5,5.052,7.102,6.863,0,6.863,6.863,6.863,6.962
3230,Island,Santa_Cruz,Santa_Cruz,No,Heteromeles_arbutifolia,30,Lower,NA,91,44,0,1.52,0,6,6.688,15.286,14.896,0,14.896,15.159,15.159,15.284
3231,Island,Santa_Cruz,Santa_Cruz,No,Heteromeles_arbutifolia,30,Lower,NA,91,44,0,1.52,0,7,5.416,12.578,12.269,0,12.269,12.799,12.799,12.937
3232,Island,Santa_Cruz,Santa_Cruz,No,Heteromeles_arbutifolia,30,Lower,NA,91,44,0,1.52,0,8,6.698,14.053,13.694,0,13.694,14.098,14.098,14.263
3233,Island,Santa_Cruz,Santa_Cruz,No,Heteromeles_arbutifolia,30,Lower,NA,91,44,0,1.52,0,9,6.537,12.922,12.607,0,12.607,12.716,12.716,12.878
3234,Island,Santa_Cruz,Santa_Cruz,No,Heteromeles_arbutifolia,30,Upper,NA,91,44,0,1.52,0,1,6.13,10.998,10.563,0,10.563,10.563,10.563,10.692
3235,Island,Santa_Cruz,Santa_Cruz,No,Heteromeles_arbutifolia,30,Upper,NA,91,44,0,1.52,0,2,4.508,5.99,5.603,0,5.603,5.644,5.644,5.716
3236,Island,Santa_Cruz,Santa_Cruz,No,Heteromeles_arbutifolia,30,Upper,NA,91,44,0,1.52,0,3,5.403,8.726,8.328,0,8.328,8.328,8.328,8.439
3237,Island,Santa_Cruz,Santa_Cruz,No,Heteromeles_arbutifolia,30,Upper,NA,91,44,0,1.52,0,4,7.653,18.21,17.751,0,17.751,17.751,17.751,17.879
3238,Island,Santa_Cruz,Santa_Cruz,No,Heteromeles_arbutifolia,30,Upper,NA,91,44,0,1.52,0,5,4.96,6.985,6.55,0,6.55,6.55,6.55,6.606
3239,Island,Santa_Cruz,Santa_Cruz,No,Heteromeles_arbutifolia,30,Upper,NA,91,44,0,1.52,0,6,7.142,15.108,14.655,0,14.655,14.655,14.655,14.824
3240,Island,Santa_Cruz,Santa_Cruz,No,Heteromeles_arbutifolia,30,Upper,NA,91,44,0,1.52,0,7,6.72,12.616,12.219,0,12.219,12.219,12.219,12.367
3241,Island,Santa_Cruz,Santa_Cruz,No,Heteromeles_arbutifolia,30,Upper,NA,91,44,0,1.52,0,8,7.429,15.939,15.515,0,15.515,15.515,15.515,15.642
3242,Island,Santa_Cruz,Santa_Cruz,No,Heteromeles_arbutifolia,30,Upper,NA,91,44,0,1.52,0,9,7.368,15.961,15.515,0,15.515,15.769,15.769,15.987
3243,Island,Santa_Cruz,Santa_Cruz,No,Heteromeles_arbutifolia,30,Upper,NA,91,44,0,1.52,0,10,6.94,15.14,14.717,0,14.717,14.717,14.717,14.847
3244,Island,Santa_Cruz,Santa_Cruz,No,Heteromeles_arbutifolia,30,Upper,NA,91,44,0,1.52,0,11,7.16,15.835,15.383,0,15.383,15.558,15.558,15.731
3245,Island,Santa_Cruz,Santa_Cruz,No,Heteromeles_arbutifolia,30,Upper,NA,91,44,0,1.52,0,12,7.437,17.167,16.73,0,16.73,16.73,16.73,16.73
3246,Island,Santa_Cruz,Santa_Cruz,No,Heteromeles_arbutifolia,31,Lower,WSW,282,29,0,0.66,0,1,4.256,5.777,5.509,0,5.509,5.509,5.509,5.63
3247,Island,Santa_Cruz,Santa_Cruz,No,Heteromeles_arbutifolia,31,Lower,WSW,282,29,0,0.66,0,2,6.656,13.883,13.558,0,13.558,13.709,13.709,13.934
3248,Island,Santa_Cruz,Santa_Cruz,No,Heteromeles_arbutifolia,31,Lower,WSW,282,29,0,0.66,0,3,6.859,14.677,14.39,0,14.39,15.045,15.045,15.285
3249,Island,Santa_Cruz,Santa_Cruz,No,Heteromeles_arbutifolia,31,Lower,WSW,282,29,0,0.66,0,4,6.338,11.862,11.503,0,11.503,11.667,11.667,11.904
3250,Island,Santa_Cruz,Santa_Cruz,No,Heteromeles_arbutifolia,31,Lower,WSW,282,29,0,0.66,0,5,4.932,10.87,10.513,0,10.513,10.73,10.73,10.79
3251,Island,Santa_Cruz,Santa_Cruz,No,Heteromeles_arbutifolia,31,Lower,WSW,282,29,0,0.66,0,6,5.832,14.561,14.208,0,14.208,14.3,14.3,14.442
3252,Island,Santa_Cruz,Santa_Cruz,No,Heteromeles_arbutifolia,31,Lower,WSW,282,29,0,0.66,0,7,6.885,15.693,15.332,0,15.332,16.092,16.092,16.257
3253,Island,Santa_Cruz,Santa_Cruz,No,Heteromeles_arbutifolia,31,Lower,WSW,282,29,0,0.66,0,8,7.122,15.204,14.908,0,14.908,15.372,15.372,15.623
3254,Island,Santa_Cruz,Santa_Cruz,No,Heteromeles_arbutifolia,31,Upper,WSW,282,29,0,0.66,0,1,3.733,14.46,14.149,0,14.149,15.592,15.592,15.744
3255,Island,Santa_Cruz,Santa_Cruz,No,Heteromeles_arbutifolia,31,Upper,WSW,282,29,0,0.66,0,2,4.036,11.258,10.967,0,10.967,11.247,11.247,11.391
3256,Island,Santa_Cruz,Santa_Cruz,No,Heteromeles_arbutifolia,31,Upper,WSW,282,29,0,0.66,0,3,4.704,10.219,9.905,0,9.905,9.982,9.982,10.155
3257,Island,Santa_Cruz,Santa_Cruz,No,Heteromeles_arbutifolia,31,Upper,WSW,282,29,0,0.66,0,4,4.773,9.175,8.905,0,8.905,9.177,9.177,9.31
3258,Island,Santa_Cruz,Santa_Cruz,No,Heteromeles_arbutifolia,31,Upper,WSW,282,29,0,0.66,0,5,6.015,6.978,6.755,0,6.755,7.296,7.296,7.34
3259,Island,Santa_Cruz,Santa_Cruz,No,Heteromeles_arbutifolia,31,Upper,WSW,282,29,0,0.66,0,6,4.842,7.715,7.478,0,7.478,7.478,7.478,7.624
3260,Island,Santa_Cruz,Santa_Cruz,No,Heteromeles_arbutifolia,31,Upper,WSW,282,29,0,0.66,0,7,3.872,15.371,15.012,0,15.012,15.201,15.201,15.527
3261,Island,Santa_Cruz,Santa_Cruz,No,Heteromeles_arbutifolia,31,Upper,WSW,282,29,0,0.66,0,8,5.145,7.417,7.169,0,7.169,7.238,7.238,7.419
3262,Island,Santa_Cruz,Santa_Cruz,No,Heteromeles_arbutifolia,31,Upper,WSW,282,29,0,0.66,0,9,4.851,10.741,10.507,0,10.507,11.149,11.149,11.302
3263,Island,Santa_Cruz,Santa_Cruz,No,Heteromeles_arbutifolia,31,Upper,WSW,282,29,0,0.66,0,10,8.82,2.137,1.997,0,1.997,2.204,2.204,2.254
3264,Island,Santa_Cruz,Santa_Cruz,No,Heteromeles_arbutifolia,31,Upper,WSW,282,29,0,0.66,0,11,6.99,4.68,4.538,0,4.538,4.584,4.584,4.659
3265,Island,Santa_Cruz,Santa_Cruz,No,Heteromeles_arbutifolia,31,Upper,WSW,282,29,0,0.66,0,12,6.124,4.935,4.784,0,4.784,5.108,5.108,5.159
3266,Island,Santa_Cruz,Santa_Cruz,No,Heteromeles_arbutifolia,31,Upper,WSW,282,29,0,0.66,0,13,6.676,4.558,4.443,0,4.443,4.813,4.813,4.881
3267,Island,Santa_Cruz,Santa_Cruz,No,Heteromeles_arbutifolia,31,Upper,WSW,282,29,0,0.66,0,14,7.119,4.016,3.862,0,3.862,4.097,4.097,4.119
3268,Island,Santa_Cruz,Santa_Cruz,No,Heteromeles_arbutifolia,31,Upper,WSW,282,29,0,0.66,0,15,5.051,8.083,7.858,0,7.858,8.082,8.082,8.206
3269,Island,Santa_Cruz,Santa_Cruz,No,Heteromeles_arbutifolia,31,Upper,WSW,282,29,0,0.66,0,16,6.111,5.589,5.343,0,5.343,5.343,5.343,5.481
3270,Island,Santa_Cruz,Santa_Cruz,No,Heteromeles_arbutifolia,31,Upper,WSW,282,29,0,0.66,0,17,NA,NA,NA,NA,NA,NA,NA,NA
3271,Island,Santa_Cruz,Santa_Cruz,No,Heteromeles_arbutifolia,31,Upper,WSW,282,29,0,0.66,0,18,4.79,8.486,8.192,0,8.192,8.192,8.192,8.33
3272,Island,Santa_Cruz,Santa_Cruz,No,Heteromeles_arbutifolia,31,Upper,WSW,282,29,0,0.66,0,19,4.793,9.139,8.836,0,8.836,8.944,8.944,9.09
3273,Island,Santa_Cruz,Santa_Cruz,No,Heteromeles_arbutifolia,32,Lower,NNW,380,111,0,9.68,0,1,6.257,10.49,10.212,0,10.212,10.212,10.212,10.357
3274,Island,Santa_Cruz,Santa_Cruz,No,Heteromeles_arbutifolia,32,Lower,NNW,380,111,0,9.68,0,2,NA,7.611,7.33,0.028,7.302,10.612,10.584,10.725
3275,Island,Santa_Cruz,Santa_Cruz,No,Heteromeles_arbutifolia,32,Lower,NNW,380,111,0,9.68,0,3,4.763,5.404,5.227,0,5.227,5.227,5.227,5.303
3276,Island,Santa_Cruz,Santa_Cruz,No,Heteromeles_arbutifolia,32,Lower,NNW,380,111,0,9.68,0,4,6.739,12.39,12.141,0,12.141,12.141,12.141,12.323
3277,Island,Santa_Cruz,Santa_Cruz,No,Heteromeles_arbutifolia,32,Lower,NNW,380,111,0,9.68,0,5,5.742,10.108,9.869,0,9.869,9.869,9.869,10.017
3278,Island,Santa_Cruz,Santa_Cruz,No,Heteromeles_arbutifolia,32,Lower,NNW,380,111,0,9.68,0,6,6.38,11.133,10.87,0,10.87,10.87,10.87,11.021
3279,Island,Santa_Cruz,Santa_Cruz,No,Heteromeles_arbutifolia,32,Lower,NNW,380,111,0,9.68,0,7,5.805,10.811,10.545,0,10.545,10.545,10.545,10.712
3280,Island,Santa_Cruz,Santa_Cruz,No,Heteromeles_arbutifolia,32,Lower,NNW,380,111,0,9.68,0,8,3.275,2.498,2.339,0,2.339,2.339,2.339,2.385
3281,Island,Santa_Cruz,Santa_Cruz,No,Heteromeles_arbutifolia,32,Lower,NNW,380,111,0,9.68,0,9,4.023,7.129,6.998,0,6.998,6.998,6.998,7.134
3282,Island,Santa_Cruz,Santa_Cruz,No,Heteromeles_arbutifolia,32,Upper,NNW,380,111,0,9.68,0,1,8.915,15.942,15.702,0,15.702,15.702,15.702,15.957
3283,Island,Santa_Cruz,Santa_Cruz,No,Heteromeles_arbutifolia,32,Upper,NNW,380,111,0,9.68,0,2,7.607,13.258,13.013,0,13.013,13.013,13.013,13.136
3284,Island,Santa_Cruz,Santa_Cruz,No,Heteromeles_arbutifolia,32,Upper,NNW,380,111,0,9.68,0,3,6.999,10.664,10.394,0,10.394,10.394,10.394,10.517
3285,Island,Santa_Cruz,Santa_Cruz,No,Heteromeles_arbutifolia,32,Upper,NNW,380,111,0,9.68,0,4,4.622,4.12,3.949,0,3.949,3.986,3.986,4.056
3286,Island,Santa_Cruz,Santa_Cruz,No,Heteromeles_arbutifolia,32,Upper,NNW,380,111,0,9.68,0,5,9.568,17.303,16.973,0,16.973,16.973,16.973,17.175
3287,Island,Santa_Cruz,Santa_Cruz,No,Heteromeles_arbutifolia,32,Upper,NNW,380,111,0,9.68,0,6,6.798,7.781,7.569,0,7.569,7.623,7.623,7.68
3288,Island,Santa_Cruz,Santa_Cruz,No,Heteromeles_arbutifolia,32,Upper,NNW,380,111,0,9.68,0,7,7.423,15.06,14.722,0,14.722,14.722,14.722,14.994
3289,Island,Santa_Cruz,Santa_Cruz,No,Heteromeles_arbutifolia,32,Upper,NNW,380,111,0,9.68,0,8,4.717,9.327,9.097,0,9.097,9.103,9.103,9.283
3290,Island,Santa_Cruz,Santa_Cruz,No,Heteromeles_arbutifolia,33,Lower,ESE,134,90,0,6.36,0,1,6.336,9.13,8.796,0,8.796,8.796,8.796,9.1
3291,Island,Santa_Cruz,Santa_Cruz,No,Heteromeles_arbutifolia,33,Lower,ESE,134,90,0,6.36,0,2,3.852,3.999,3.792,0,3.792,4.225,4.225,4.324
3292,Island,Santa_Cruz,Santa_Cruz,No,Heteromeles_arbutifolia,33,Lower,ESE,134,90,0,6.36,0,3,4.609,4.973,4.754,0,4.754,4.754,4.754,4.885
3293,Island,Santa_Cruz,Santa_Cruz,No,Heteromeles_arbutifolia,33,Lower,ESE,134,90,0,6.36,0,4,3.285,2.587,2.464,0,2.464,2.541,2.541,2.566
3294,Island,Santa_Cruz,Santa_Cruz,No,Heteromeles_arbutifolia,33,Lower,ESE,134,90,0,6.36,0,5,2.461,1.556,1.444,0,1.444,1.444,1.444,1.485
3295,Island,Santa_Cruz,Santa_Cruz,No,Heteromeles_arbutifolia,33,Lower,ESE,134,90,0,6.36,0,6,8.007,13.122,12.752,0,12.752,12.752,12.752,13.138
3296,Island,Santa_Cruz,Santa_Cruz,No,Heteromeles_arbutifolia,33,Lower,ESE,134,90,0,6.36,0,7,9.348,18.763,18.232,0,18.232,18.232,18.232,18.802
3297,Island,Santa_Cruz,Santa_Cruz,No,Heteromeles_arbutifolia,33,Lower,ESE,134,90,0,6.36,0,8,7.655,13.205,12.708,0,12.708,12.708,12.708,13.12
3298,Island,Santa_Cruz,Santa_Cruz,No,Heteromeles_arbutifolia,33,Lower,ESE,134,90,0,6.36,0,9,7.214,11.597,11.248,0,11.248,11.248,11.248,11.595
3299,Island,Santa_Cruz,Santa_Cruz,No,Heteromeles_arbutifolia,33,Upper,ESE,134,90,0,6.36,0,1,5.827,7.446,7.171,0,7.171,7.171,7.171,7.398
3300,Island,Santa_Cruz,Santa_Cruz,No,Heteromeles_arbutifolia,33,Upper,ESE,134,90,0,6.36,0,2,4.928,4.805,4.563,0,4.563,4.947,4.947,5.038
3301,Island,Santa_Cruz,Santa_Cruz,No,Heteromeles_arbutifolia,33,Upper,ESE,134,90,0,6.36,0,3,4.272,3.183,2.976,0,2.976,2.976,2.976,3.054
3302,Island,Santa_Cruz,Santa_Cruz,No,Heteromeles_arbutifolia,33,Upper,ESE,134,90,0,6.36,0,4,4.927,8.465,8.205,0,8.205,8.205,8.205,8.312
3303,Island,Santa_Cruz,Santa_Cruz,No,Heteromeles_arbutifolia,33,Upper,ESE,134,90,0,6.36,0,5,3.266,3.532,3.382,0,3.382,3.598,3.598,3.614
3304,Island,Santa_Cruz,Santa_Cruz,No,Heteromeles_arbutifolia,33,Upper,ESE,134,90,0,6.36,0,6,2.447,1.679,1.519,0,1.519,1.542,1.542,1.571
3305,Island,Santa_Cruz,Santa_Cruz,No,Heteromeles_arbutifolia,33,Upper,ESE,134,90,0,6.36,0,7,2.137,2.173,1.993,0,1.993,2.127,2.127,2.167
3306,Island,Santa_Cruz,Santa_Cruz,No,Heteromeles_arbutifolia,33,Upper,ESE,134,90,0,6.36,0,8,7.147,11.775,11.492,0,11.492,11.808,11.808,11.96
3307,Island,Santa_Cruz,Santa_Cruz,No,Heteromeles_arbutifolia,33,Upper,ESE,134,90,0,6.36,0,9,6.772,9.607,9.333,0,9.333,9.333,9.333,9.575
3308,Island,Santa_Cruz,Santa_Cruz,No,Heteromeles_arbutifolia,33,Upper,ESE,134,90,0,6.36,0,10,8.238,15.12,14.707,0,14.707,14.722,14.722,15.001
3309,Island,Santa_Cruz,Santa_Cruz,No,Heteromeles_arbutifolia,33,Upper,ESE,134,90,0,6.36,0,11,6.182,8.583,8.324,0,8.324,8.324,8.324,8.548
3310,Island,Santa_Cruz,Santa_Cruz,No,Heteromeles_arbutifolia,33,Upper,ESE,134,90,0,6.36,0,12,4.174,4.796,4.564,0,4.564,4.748,4.748,4.896
3311,Island,Santa_Cruz,Santa_Cruz,No,Heteromeles_arbutifolia,33,Upper,ESE,134,90,0,6.36,0,13,2.735,1.975,1.904,0,1.904,2.001,2.001,2.021
3312,Island,Santa_Cruz,Santa_Cruz,No,Heteromeles_arbutifolia,33,Upper,ESE,134,90,0,6.36,0,14,5.584,7.472,7.138,0,7.138,7.138,7.138,7.414
3313,Island,Santa_Cruz,Santa_Cruz,No,Heteromeles_arbutifolia,33,Upper,ESE,134,90,0,6.36,0,15,6.012,9.074,8.836,0,8.836,8.836,8.836,9.067
3314,Island,Santa_Cruz,Santa_Cruz,No,Heteromeles_arbutifolia,33,Upper,ESE,134,90,0,6.36,0,16,6.505,9.734,9.383,0,9.383,9.383,9.383,9.644
3315,Island,Santa_Cruz,Santa_Cruz,No,Heteromeles_arbutifolia,33,Upper,ESE,134,90,0,6.36,0,17,2.829,2.246,2.072,0,2.072,2.072,2.072,2.127
3316,Island,Santa_Cruz,Santa_Cruz,No,Heteromeles_arbutifolia,33,Upper,ESE,134,90,0,6.36,0,18,3.27,3.235,3.091,0,3.091,3.103,3.103,3.144
3317,Island,Santa_Cruz,Santa_Cruz,No,Heteromeles_arbutifolia,33,Upper,ESE,134,90,0,6.36,0,19,2.688,2.031,1.88,0,1.88,1.88,1.88,1.92
3318,Island,Santa_Cruz,Santa_Cruz,No,Heteromeles_arbutifolia,33,Upper,ESE,134,90,0,6.36,0,20,6.121,10.127,9.652,0,9.652,9.652,9.652,9.764
3319,Island,Santa_Cruz,Santa_Cruz,No,Heteromeles_arbutifolia,34,Lower,WSW,75,250,0,49.09,0,1,3.49,5.179,4.929,0,4.929,5.137,5.137,5.204
3320,Island,Santa_Cruz,Santa_Cruz,No,Heteromeles_arbutifolia,34,Lower,WSW,75,250,0,49.09,0,2,7.68,14.378,13.996,0,13.996,13.996,13.996,14.402
3321,Island,Santa_Cruz,Santa_Cruz,No,Heteromeles_arbutifolia,34,Lower,WSW,75,250,0,49.09,0,3,5.303,7.171,6.825,0,6.825,7.208,7.208,7.33
3322,Island,Santa_Cruz,Santa_Cruz,No,Heteromeles_arbutifolia,34,Lower,WSW,75,250,0,49.09,0,4,8.952,16.967,16.587,0,16.587,16.666,16.666,16.987
3323,Island,Santa_Cruz,Santa_Cruz,No,Heteromeles_arbutifolia,34,Lower,WSW,75,250,0,49.09,0,5,11.45,29.043,28.478,0,28.478,28.478,28.478,29.244
3324,Island,Santa_Cruz,Santa_Cruz,No,Heteromeles_arbutifolia,34,Lower,WSW,75,250,0,49.09,0,6,8.005,15.82,15.456,0,15.456,15.456,15.456,15.935
3325,Island,Santa_Cruz,Santa_Cruz,No,Heteromeles_arbutifolia,34,Lower,WSW,75,250,0,49.09,0,7,10.261,23.724,23.309,0,23.309,23.309,23.309,23.964
3326,Island,Santa_Cruz,Santa_Cruz,No,Heteromeles_arbutifolia,34,Upper,WSW,75,250,0,49.09,0,1,8.808,17.597,17.188,0,17.188,17.262,17.262,17.786
3327,Island,Santa_Cruz,Santa_Cruz,No,Heteromeles_arbutifolia,34,Upper,WSW,75,250,0,49.09,0,2,7.398,15.187,14.774,0,14.774,14.834,14.834,15.268
3328,Island,Santa_Cruz,Santa_Cruz,No,Heteromeles_arbutifolia,34,Upper,WSW,75,250,0,49.09,0,3,6.456,11.325,10.94,0,10.94,11.185,11.185,11.49
3329,Island,Santa_Cruz,Santa_Cruz,No,Heteromeles_arbutifolia,34,Upper,WSW,75,250,0,49.09,0,4,5.87,11.146,10.789,0.046,10.743,11.118,11.072,11.294
3330,Island,Santa_Cruz,Santa_Cruz,No,Heteromeles_arbutifolia,34,Upper,WSW,75,250,0,49.09,0,5,6.256,12.836,12.469,0,12.469,12.469,12.469,12.72
3331,Island,Santa_Cruz,Santa_Cruz,No,Heteromeles_arbutifolia,34,Upper,WSW,75,250,0,49.09,0,6,5.122,9.984,9.66,0,9.66,9.66,9.66,9.869
3332,Island,Santa_Cruz,Santa_Cruz,No,Heteromeles_arbutifolia,34,Upper,WSW,75,250,0,49.09,0,7,7.513,15.69,15.222,0,15.222,15.362,15.362,15.741
3333,Island,Santa_Cruz,Santa_Cruz,No,Heteromeles_arbutifolia,34,Upper,WSW,75,250,0,49.09,0,8,4.75,12.133,11.784,0,11.784,11.893,11.893,12.073
3334,Island,Santa_Cruz,Santa_Cruz,No,Heteromeles_arbutifolia,34,Upper,WSW,75,250,0,49.09,0,9,9.252,17.336,16.961,0,16.961,16.969,16.969,17.439
3335,Island,Santa_Cruz,Santa_Cruz,No,Heteromeles_arbutifolia,34,Upper,WSW,75,250,0,49.09,0,10,5.04,NA,NA,NA,NA,NA,NA,NA
3336,Mainland,Santa_Monicas,Santa_Monicas,No,Heteromeles_arbutifolia,35,Lower,SSW,451,27,0,0.57,0,1,6.77,7.635,7.441,0,7.441,9.215,9.215,9.702
3337,Mainland,Santa_Monicas,Santa_Monicas,No,Heteromeles_arbutifolia,35,Lower,SSW,451,27,0,0.57,0,2,3.202,4.016,3.82,0.046,3.774,3.82,3.774,3.921
3338,Mainland,Santa_Monicas,Santa_Monicas,No,Heteromeles_arbutifolia,35,Lower,SSW,451,27,0,0.57,1,3,2.692,2.078,1.978,0,1.978,1.978,1.978,2.046
3339,Mainland,Santa_Monicas,Santa_Monicas,No,Heteromeles_arbutifolia,35,Lower,SSW,451,27,0,0.57,0,4,6.67,9.273,9.075,0,9.075,9.215,9.215,9.661
3340,Mainland,Santa_Monicas,Santa_Monicas,No,Heteromeles_arbutifolia,35,Lower,SSW,451,27,0,0.57,0,5,6.365,10.31,10.042,0,10.042,10.042,10.042,10.459
